sanguinante,-3
offuscato,-2
vanaglorioso,-2
grassetto,2
coraggiosamente,2
bomba,-1
aumento,1
potenziato,1
potenziamento,1
aumenta,1
foro,-2
annoiato,-2
noioso,-3
fastidio,-2
infastidito,-2
dà fastidio,-2
fastidioso,-2
boicottare,-2
boicottato,-2
boicottaggio,-2
boicottaggi,-2
lavaggio del cervello,-3
coraggioso,2
svolta,3
mozzafiato,5
tangente,-3
luminoso,1
più brillante,2
luminosità,1
brillante,4
vivace,2
rotto,-1
rotto,-1
meditabondo,-2
vittima di bullismo,-2
cazzate,-4
prepotente,-2
bullismo,-2
peccato,-2
vivace,2
fardello,-2
gravato,-2
gravante,-2
oneri,-2
calma,2
calmato,2
calmante,2
calma,2
Annulla,-1
annullato,-1
annullamento,-1
annulla,-1
cancro,-1
capace,1
affascinato,3
cura,2
spensierato,1
attento,2
accuratamente,2
negligente,-2
se ne frega,2
vittima,-2
catastrofe,-3
catastrofico,-4
cauto,-1
celebrare,3
celebre,3
celebra,3
festeggiando,3
censurare,-2
censurato,-2
censori,-2
certo,1
dispiacere,-2
dispiaciuto,-2
sfida,-1
opportunità,2
possibilità,2
caos,-2
caotico,-2
addebitato,-3
spese,-2
fascino,3
affascinante,3
senza fascino,-3
castigare,-3
castigato,-3
castiga,-3
castigo,-3
imbroglione,-3
imbrogliato,-3
imbroglione,-3
imbroglioni,-3
trucchi,-3
allegria,2
esultato,2
allegro,2
tifo,2
triste,-2
saluti,2
allegro,3
amare,2
amato,2
ama,2
amare,2
elegante,2
infantile,-2
agghiacciante,-1
soffocamento,-2
soffocato,-2
strozzature,-2
soffocamento,-2
chiarisce,2
chiarezza,2
scontrarsi,-2
di classe,3
pulito,2
più pulito,2
chiaro,1
cancellato,1
chiaramente,1
cancella,1
Intelligente,2
offuscato,-1
all'oscuro,-2
cazzo,-5
succhiacazzi,-5
succhiacazzi,-5
impertinente,-2
costretto,-2
crollo,-2
crollato,-2
crolla,-2
crollando,-2
scontrarsi,-1
si scontra,-1
scontrarsi,-1
collisione,-2
collisioni,-2
colluso,-3
combattere,-1
combatte,-1
commedia,1
comfort,2
comodo,2
confortante,2
comodità,2
lodare,2
lodato,2
commettere,1
impegno,2
commette,1
impegnato,1
impegnarsi,1
compassionevole,2
costretto,1
competente,2
competitivo,2
compiacente,-2
reclamo,-2
lamentato,-2
si lamenta,-2
completo,2
conciliare,2
conciliato,2
concilia,2
conciliante,2
condannare,-2
condanna,-2
condannato,-2
condanna,-2
fiducia,2
fiducioso,2
conflitto,-2
conflitto,-2
conflittuale,-2
conflitti,-2
confuso,-2
confuso,-2
confuso,-2
congratulazioni,2
congratularmi,2
congratulazioni,2
Congratulazioni,2
consenso,2
consensi,2
consolabile,2
cospirazione,-3
costretto,-2
contagio,-2
contagi,-2
contagioso,-1
disprezzo,-2
sprezzante,-2
con disprezzo,-2
contendere,-1
contendente,-1
contendendo,-1
contenzioso,-2
contestabile,-2
controverso,-2
in modo controverso,-2
convincere,1
convinto,1
convince,1
conviviale,2
Freddo,1
messo alle strette,-2
cadavere,-1
costoso,-2
coraggio,2
coraggioso,2
Cortese,2
cortesia,2
coprire,-3
vigliacco,-2
vigliaccamente,-2
intimità,2
crampo,-1
merda,-3
incidente,-2
più pazzo,-2
più pazzo,-2
pazzo,-2
creativo,2
avvilito,-2
gridò,-2
piange,-2
crimine,-3
penale,-3
criminali,-3
crisi,-3
critico,-2
critica,-2
criticare,-2
criticato,-2
critica,-2
criticando,-2
critici,-2
crudele,-3
crudeltà,-3
schiacciare,-1
schiacciato,-2
schiaccia,-1
schiacciamento,-1
gridare,-1
pianto,-2
fica,-5
curioso,1
maledizione,-1
taglio,-1
Carino,2
tagli,-1
taglio,-1
cinico,-2
cinico,-2
cinismo,-2
danno,-3
danni,-3
Dannazione,-4
dannato,-4
accidenti,-4
Pericolo,-2
temerario,2
audace,2
più oscuro,-2
buio,-1
impavido,2
morto,-3
situazione di stallo,-2
assordante,-1
Caro,2
caro,3
morte,-2
disinvolto,2
debito,-2
inganno,-3
ingannevole,-3
ingannare,-3
ingannato,-3
inganna,-3
ingannare,-3
inganno,-3
decisivo,1
dedicato,2
sconfitto,-2
difetto,-3
difetti,-3
difensore,2
difensori,2
indifeso,-2
differire,-1
rinviando,-1
provocatorio,-1
disavanzo,-2
degradare,-2
degradato,-2
degrada,-2
disumanizzare,-2
disumanizzato,-2
disumanizza,-2
disumanizzante,-2
abbattuto,-2
sconsolato,-2
sconsolante,-2
desola,-2
ritardo,-1
ritardato,-1
delizia,3
incantato,3
deliziante,3
delizie,3
richiesta,-1
richiesto,-1
esigente,-1
richieste,-1
dimostrazione,-1
demoralizzato,-2
negato,-2
negatore,-2
negazionisti,-2
nega,-2
denunciare,-2
denuncia,-2
negare,-2
negando,-2
depresso,-2
deprimente,-2
deragliare,-2
deragliato,-2
deraglia,-2
deridere,-2
deriso,-2
deride,-2
deridere,-2
derisione,-2
auspicabile,2
desiderio,1
desiderato,2
desideroso,2
disperazione,-3
disperato,-3
si dispera,-3
disperato,-3
disperatamente,-3
scoraggiato,-3
distruggere,-3
distrutto,-3
distruggendo,-3
distrugge,-3
distruzione,-3
distruttivo,-3
distaccato,-1
trattenere,-2
detenuto,-2
detenzione,-2
determinato,2
devastare,-2
devastato,-2
devastante,-2
devoto,3
diamante,1
cazzo,-4
testa di cazzo,-4
morire,-3
morto,-3
difficile,-1
diffidente,-2
dilemma,-1
idiota,-3
terribile,-3
terribile,-3
sporco,-2
più sporco,-2
più sporco,-2
sporco,-2
disabilitante,-1
svantaggio,-2
svantaggiato,-2
scomparire,-1
scomparso,-1
scompare,-1
deludere,-2
deluso,-2
deludente,-2
delusione,-2
delusioni,-2
delude,-2
disastro,-2
disastri,-2
disastroso,-3
non credere,-2
scartare,-1
scartato,-1
scartando,-1
scarti,-1
sconsolato,-2
sconsolazione,-2
scontento,-2
discordia,-2
scontato,-1
scoraggiato,-2
screditato,-2
disprezzo,-2
disgrazia,-2
caduto in disgrazia,-2
travestimento,-1
mascherato,-1
travestimenti,-1
mascheramento,-1
disgusto,-3
disgustato,-3
disgustoso,-3
scoraggiato,-2
disonesto,-2
disilluso,-2
poco incline,-2
sconnesso,-2
antipatia,-2
triste,-2
sgomento,-2
disturbo,-2
disorganizzato,-2
disorientato,-2
screditare,-2
denigrato,-2
denigra,-2
denigratorio,-2
scontento,-2
controversia,-2
contestato,-2
controversie,-2
contestando,-2
squalificato,-2
inquietudine,-2
ignorare,-2
ignorato,-2
ignorando,-2
disprezzi,-2
mancanza di rispetto,-2
mancato di rispetto,-2
interruzione,-2
interruzioni,-2
dirompente,-2
insoddisfatto,-2
distorcere,-2
distorto,-2
distorcente,-2
distorce,-2
distrarre,-2
distratto,-2
distrazione,-2
distrae,-2
angoscia,-2
angosciato,-2
angosce,-2
angosciante,-2
diffidenza,-3
diffidente,-3
disturbare,-2
disturbato,-2
inquietante,-2
disturba,-2
dithering,-2
dare le vertigini,-1
schivando,-2
losco,-2
doloroso,-2
destino,-2
condannato,-2
dubbio,-1
dubitato,-1
dubbioso,-1
dubitare,-1
dubbi,-1
doccia,-3
coglione,-3
abbattuto,-2
scoraggiato,-2
svantaggio,-2
lagna,-1
trascinato,-1
trascina,-1
drenato,-2
paura,-2
temuto,-2
terribile,-3
temendo,-2
sogno,1
sogni,1
triste,-2
cadente,-2
gocciolare,-1
annegare,-2
affogato,-2
annega,-2
ubriaco,-2
dubbioso,-2
disastro,-2
noioso,-2
attutire,-3
idiota,-3
scarico,-1
scaricato,-2
discariche,-1
ingannare,-2
ingannato,-2
disfunzione,-2
desideroso,2
serio,2
sollievo,2
facile,1
estatico,4
inquietante,-2
inquietante,-2
efficace,2
effettivamente,2
euforico,3
euforia,3
elegante,2
elegantemente,2
imbarazzare,-2
imbarazzato,-2
imbarazza,-2
imbarazzante,-2
imbarazzo,-2
amareggiato,-2
abbraccio,1
emergenza,-2
empatico,2
vuoto,-1
vuoto,-1
incantato,2
incoraggiare,2
incoraggiato,2
incoraggiamento,2
incoraggia,2
approvare,2
approvato,2
approvazione,2
approva,2
nemici,-2
nemico,-2
energico,2
ingaggiare,1
si impegna,1
assorto,1
Godere,2
godendo,2
gode,2
illuminare,2
illuminato,2
illuminante,2
illumina,2
noia,-2
infuriarsi,-2
infuriato,-2
infuria,-2
furioso,-2
estasiare,3
schiavizzare,-2
schiavo,-2
schiavizza,-2
garantire,1
garantendo,1
intraprendente,1
divertente,2
affascinare,3
entusiasta,3
intitolato,1
affidato,2
invidie,-1
invidioso,-2
invidia,-1
invidiare,-1
errato,-2
errore,-2
errori,-2
fuga,-1
fugge,-1
scappare,-1
stimato,2
etico,2
euforia,3
euforico,4
sfratto,-1
cattivo,-3
esagerare,-2
esagerato,-2
esagera,-2
esagerando,-2
esasperato,2
eccellenza,3
eccellente,3
eccitare,3
eccitato,3
eccitazione,3
emozionante,3
escludere,-1
escluso,-2
esclusione,-1
esclusivo,2
scusa,-1
esonerare,-1
esausto,-2
euforico,3
esilarante,3
esilarante,3
esonerare,2
esonerato,2
esonera,2
esonerativo,2
espandere,1
si espande,1
espellere,-2
espulso,-2
espellere,-2
espelle,-2
impresa,-2
sfruttati,-2
sfruttando,-2
sfrutta,-2
esplorazione,1
esplorazioni,1
esporre,-1
esposto,-1
espone,-1
esponendo,-1
estendere,1
si estende,1
esuberante,4
esultante,3
esultante,3
favoloso,4
moda passeggera,-2
frocio,-3
frocio,-3
froci,-3
fallire,-2
fallito,-2
fallendo,-2
non riesce,-2
fallimento,-2
fallimenti,-2
debole di cuore,-2
Giusto,2
fede,1
fedele,3
impostore,-3
falsi,-3
fingendo,-3
caduto,-2
cadente,-1
falsificato,-3
falsificare,-3
fama,1
fan,3
fantastico,4
palcoscenico,-1
affascinare,3
affascinato,3
affascina,3
affascinante,3
fascista,-2
fascisti,-2
vittime,-3
fatalità,-3
fatica,-2
affaticato,-2
fatiche,-2
faticoso,-2
favore,2
favorito,2
preferito,2
preferito,2
preferiti,2
favori,2
Paura,-2
pauroso,-2
temendo,-2
impavido,2
temibile,-2
flebile,-2
sensazione,1
crimini,-3
crimine,-3
fervente,2
fervido,2
festivo,2
fiasco,-3
irrequieto,-2
combattimento,-1
bene,2
fuoco,-2
licenziato,-2
licenziare,-2
adatto,1
fitness,1
ammiraglia,2
fugge,-1
flop,-2
flop,-2
influenza,-2
agitato,-2
focalizzata,2
affettuoso,2
affetto,2
scemo,-2
folle,-2
sciocchi,-2
costretto,-1
pignoramento,-2
pignoramenti,-2
dimenticare,-1
smemorato,-2
perdonare,1
perdonante,1
dimenticato,-1
fortunato,2
frenetico,-1
frode,-4
frodi,-4
truffatore,-4
truffatori,-4
frode,-4
fraudolento,-4
gratuito,1
libertà,2
frenesia,-3
fresco,1
amichevole,2
paura,-2
spaventato,-2
spaventoso,-3
frikin,-2
vivace,2
accigliato,-1
frustrare,-2
frustrato,-2
frustra,-2
frustrante,-2
frustrazione,-2
ftw,3
Fanculo,-4
fottuto,-4
Coglione,-4
stronzi,-4
faccia di merda,-4
testa di cazzo,-4
cazzo,-4
coglione,-4
fuffa,-3
fottuto,-4
maledetto,-4
adempiere,2
soddisfatto,2
soddisfa,2
fumante,-2
divertimento,4
funerale,-1
funerali,-1
funky,2
più divertente,4
divertente,4
furioso,-3
inutile,2
bavaglio,-2
imbavagliato,-2
guadagno,2
guadagnato,2
guadagnando,2
guadagni,2
galante,3
galantemente,3
galanteria,3
generoso,2
geniale,3
fantasma,-1
vertiginoso,-2
regalo,2
lieto,3
affascinante,3
glamour,3
gioia,3
allegro,3
oscurità,-1
cupola,-2
glorioso,2
gloria,2
triste,-2
Dio,1
dannazione,-3
manna dal cielo,4
Bene,3
bontà,3
adornare,1
gentile,3
mille dollari,3
concessione,1
concesso,1
concessione,1
sovvenzioni,1
grato,3
gratificazione,2
grave,-2
grigio,-1
Grande,3
maggiore,3
più grande,3
avidità,-3
avido,-2
greenwash,-3
greenwasher,-3
greenwashers,-3
greenwashing,-3
salutare,1
salutato,1
saluto,1
Saluti,2
saluta,1
grigio,-1
dolore,-2
addolorato,-2
grossolano,-2
crescente,1
crescita,2
garanzia,1
colpevolezza,-3
colpevole,-3
credulità,-2
credulone,-2
pistola,-1
ah,2
violato,-1
ahah,3
Hahaha,3
ahahah,3
salve,2
salutato,2
sfortunato,-2
sfortuna,-2
felicità,3
Contento,3
difficile,-1
più resistente,2
difficoltà,-2
resistente,2
danno,-2
danneggiato,-2
dannoso,-2
danneggiando,-2
danneggia,-2
tormentato,-2
duro,-2
più duro,-2
più duro,-2
odio,-3
odiato,-3
odiatori,-3
odia,-3
odiare,-3
infestare,-1
infestato,-2
inquietante,1
infesta,-1
caos,-2
salutare,2
straziante,-3
affranto,-3
sincero,3
paradiso,2
celeste,4
pesante,-2
inferno,-4
aiuto,2
utile,2
aiutando,2
impotente,-2
aiuta,2
eroe,2
eroi,2
eroico,3
esitante,-2
esitare,-2
nascosto,-1
nascondere,-1
nasconde,-1
nascondersi,-1
evidenziare,2
divertente,2
ostacolo,-2
burlare,-2
nostalgia di casa,-2
onesto,2
onore,2
onorato,2
onorare,2
onore,2
onorato,2
onorare,2
teppista,-2
teppismo,-2
teppisti,-2
Speranza,2
speranzoso,2
fiduciosamente,2
senza speranza,-2
senza speranza,-2
speranze,2
sperando,2
orrendo,-3
orribile,-3
orribile,-3
inorridito,-3
ostile,-2
venditore ambulante,-2
abbraccio,2
Enorme,1
abbracci,2
umoristico,3
umiliato,-3
umiliazione,-3
umorismo,2
umoristico,2
umorismo,2
divertente,2
fame,-2
evviva,5
male,-2
ferito,-2
fa male,-2
ipocrita,-2
isteria,-3
isterico,-3
isterici,-3
idiota,-3
idiota,-3
ignoranza,-2
ignorante,-2
ignorare,-1
ignorato,-2
ignora,-1
malato,-2
illegale,-3
analfabetismo,-2
malattia,-2
malattia,-2
imbecille,-3
immobilizzato,-1
immortale,2
immune,1
impaziente,-2
imperfetto,-2
importanza,2
importante,2
imporre,-1
imposto,-1
impone,-1
imponente,-1
impotente,-2
impressionare,3
impressionato,3
impressiona,3
degno di nota,3
imprigionato,-2
migliorare,2
migliorato,2
miglioramento,2
migliora,2
migliorando,2
incapacità,-2
inazione,-2
inadeguato,-2
incapace,-2
incapace,-2
incensato,-2
incompetenza,-2
incompetente,-2
sconsiderato,-2
inconveniente,-2
sconveniente,-2
aumento,1
è aumentato,1
indeciso,-2
indistruttibile,2
indifferenza,-2
indifferente,-2
indignato,-2
indignazione,-2
indottrinare,-2
indottrinato,-2
indottrina,-2
indottrinante,-2
inefficace,-2
in modo inefficace,-2
infatuato,2
infatuazione,2
infetto,-2
inferiore,-2
infiammato,-2
influente,2
violazione,-2
infuriare,-2
infuriato,-2
fa infuriare,-2
esasperante,-2
inibire,-1
ferito,-2
infortunio,-2
ingiustizia,-2
innovare,1
innova,1
innovazione,1
innovativo,2
inquisizione,-2
curioso,2
pazzo,-2
follia,-2
insicuro,-2
insensibile,-2
insensibilità,-2
insignificante,-2
insipido,-2
ispirazione,2
fonte di ispirazione,2
ispirare,2
ispirato,2
ispira,2
stimolante,3
insulto,-2
insultato,-2
offensivo,-2
insulti,-2
intatto,2
integrità,2
intelligente,2
intenso,1
interesse,1.5
interessato,2
interessante,2
interessi,1
interrogato,-2
interrompere,-2
interrotto,-2
interrompendo,-2
interruzione,-2
interrompe,-2
intimidire,-2
intimidito,-2
intimidisce,-2
intimidatorio,-2
intimidazione,-2
intricato,2
intrighi,1
invincibile,2
invitare,1
invitante,1
invulnerabile,2
irato,-3
ironico,-1
ironia,-1
irrazionale,-1
irresistibile,2
irresoluto,-2
irresponsabile,2
irreversibile,-1
irritare,-3
irritata,-3
irritante,-3
isolato,-1
prurito,-2
idiota,-4
asini,-4
incarcerato,-2
sbarazzino,2
geloso,-2
pericolo,-2
sbalzo,-3
Gesù,1
gioiello,1
gioielli,1
scherzoso,2
giuntura,1
scherzo,2
battute,2
allegro,2
gioviale,2
gioia,3
gioioso,3
con gioia,3
senza gioia,-2
gioioso,3
giubilante,3
nervoso,-1
giustizia,2
legittimamente,2
giustificato,2
appassionato,1
uccisione,-3
ucciso,-3
uccidendo,-3
uccide,-3
Tipo,2
più gentile,2
bacio,2
complimenti,3
mancanza,-2
apatico,-2
ritardo,-1
ritardato,-2
in ritardo,-2
ritardi,-2
zoppo,-2
punto di riferimento,2
ridere,1
riso,1
ridendo,1
ride,1
ridendo,1
lanciato,1
legge,3
causa,0
confermato,1
fondamentale,2
cause legali,-2
Pigro,-1
perdere,-1
trapelato,-1
Partire,-1
legale,1
legalmente,1
indulgente,1
letargico,-2
letargia,-2
bugiardo,-3
Bugiardi,-3
diffamatorio,-2
ha mentito,-2
salvavita,4
spensierato,1
Piace,2
è piaciuto,2
piace,2
limitazione,-1
limitato,-1
limiti,-1
contenzioso,-1
litigioso,-2
vivace,2
livido,-2
lmao,4
lmfao,4
detestare,-3
detestato,-3
detesta,-3
disgusto,-3
atrio,-2
lobbying,-2
lol,3
solitario,-2
solitario,-2
desiderio,-1
telaio,-1
incombeva,-1
incombente,-1
incombe,-1
sciolto,-3
perde,-3
perdente,-3
perdere,-3
perdita,-3
perduto,-3
amabile,3
Amore,3
amato,3
adorabili,3
bello,3
amorevole,2
più basso,-1
leale,3
lealtà,3
fortuna,3
fortunatamente,3
fortunato,3
lugubre,-2
pazzo,-3
pazzi,-3
in agguato,-1
in agguato,-1
si nasconde,-1
pazzo,-3
esasperante,-3
costituita,-1
follemente,-3
follia,-3
obbligatorio,-1
manipolato,-1
manipolare,-1
manipolazione,-1
meraviglia,3
meravigliosa,3
meraviglie,3
capolavoro,4
capolavori,4
questione,1
importa,1
maturo,2
significativo,2
senza senso,-2
medaglia,3
mediocrità,-3
meditativo,1
malinconia,-2
minaccia,-2
minacciato,-2
misericordia,2
Allegro,3
disordine,-2
incasinato,-2
metodico,2
senza cervello,-2
miracolo,4
allegria,3
allegro,3
allegramente,3
comportarsi male,-2
comportato male,-2
si comporta male,-2
comportarsi male,-2
dispetto,-1
malizia,-1
miserabile,-3
miseria,-2
dubbio,-2
disinformazione,-2
male informato,-2
male interpretato,-2
ingannevole,-3
letto male,-1
dichiarazione errata,-2
falsa dichiarazione,-2
mancare,-2
perse,-2
mancante,-2
errore,-2
sbagliato,-2
errori,-2
sbagliando,-2
fraintendere,-2
malinteso,-2
fraintende,-2
frainteso,-2
gemito,-2
gemette,-2
lamenti,-2
geme,-2
deridere,-2
deriso,-2
beffardo,-2
schernisce,-2
commercio,-2
monopolizzare,-2
monopolizzato,-2
monopolizza,-2
monopolizzando,-2
lunatico,-1
avvilito,-1
demoralizzante,-1
ritardato mentale,-3
figlio di puttana,-5
dannato,-5
motivare,1
motivata,2
motivante,2
motivazione,1
essere in lutto,-2
pianto,-2
triste,-2
lutto,-2
piange,-2
scemo,-2
omicidio,-2
assassino,-2
omicida,-3
omicida,-3
omicidi,-2
mito,-1
n00b,-2
ingenuo,-2
sgradevole,-3
naturale,1
ingenuo,-2
bisognoso,-2
negativo,-2
negatività,-2
trascurare,-2
trascurato,-2
trascurando,-2
trascura,-2
nervi,-1
nervoso,-2
nervosamente,-2
Carino,3
elegante,2
negri,-5
negro,-5
NO,-1
nobile,2
rumoroso,-1
senza senso,-2
novizio,-2
ficcanaso,-2
famigerato,-2
romanzo,2
intorpidire,-1
noccioline,-3
cancellare,-2
cancellato,-2
odioso,-3
osceno,-2
ossessionato,2
obsoleto,-2
ostacolo,-2
ostacoli,-2
ostinato,-2
strano,-2
offendere,-2
offeso,-2
delinquente,-2
offensivo,-2
offende,-2
disconnesso,-1
ok,2
infausto,3
una volta nella vita,3
opportunità,2
opportunità,2
oppresso,-2
opprimente,-2
ottimismo,2
ottimista,2
senza opzioni,-2
grido,-2
manovrato,-2
indignazione,-3
indignato,-3
sensibilizzazione,2
eccezionale,5
felicissimo,4
sovraccarico,-1
trascurato,-1
reagire in modo eccessivo,-2
reagito in modo eccessivo,-2
reazione eccessiva,-2
reagisce in modo eccessivo,-2
sopravvalutare,-2
ipervendere,-2
vende troppo,-2
semplificazione esagerata,-2
eccessivamente semplificato,-2
semplifica eccessivamente,-2
semplificare eccessivamente,-2
esagerazione,-2
esagerazioni,-2
sovrappeso,-1
ossimoro,-1
Dolore,-2
addolorato,-2
panico,-3
preso dal panico,-3
panico,-3
Paradiso,3
paradosso,-1
Scusi,2
graziato,2
perdono,2
perdoni,2
parlamentare,-1
appassionato,2
passivo,-1
passivamente,-1
patetico,-2
paga,-1
pace,2
tranquillo,2
pacificamente,2
pena,-2
pensieroso,-1
perfetto,3
perfezionato,2
perfettamente,3
perfeziona,2
pericolo,-2
spergiuro,-3
autore del reato,-2
autori,-2
perplesso,-2
perseguitare,-2
perseguitato,-2
perseguita,-2
perseguitare,-2
turbato,-2
fastidioso,-2
pessimismo,-2
pessimista,-2
pietrificato,-2
fobico,-2
pittoresco,2
accumulo,-1
picchetto,-2
piccato,-2
pisciare,-4
ubriaco,-4
pisciare,-3
pietoso,-2
compatito,-1
pietà,-2
giocoso,2
piacevole,3
Per favore,1
lieto,3
piacere,3
in bilico,-2
veleno,-2
avvelenato,-2
veleni,-2
inquinare,-2
inquinato,-2
inquinatore,-2
inquinatori,-2
inquina,-2
povero,-2
più povero,-2
più povero,-2
popolare,3
positivo,2
positivamente,2
possessivo,-2
rinviare,-1
rinviato,-1
rinvia,-1
rinviare,-1
povertà,-1
potente,2
impotente,-2
lode,3
lodato,3
lodi,3
lodando,3
pregare,1
pregando,1
prega,1
problema,-2
problemi,-2
preparato,1
pressione,-1
sotto pressione,-2
fare finta,-1
fingendo,-1
finge,-1
bello,1
impedire,-1
prevenuto,-1
prevenendo,-1
impedisce,-1
puntura,-5
prigione,-2
prigioniero,-2
prigionieri,-2
privilegiato,2
proattivi,2
problema,-2
i problemi,-2
profittatore,-2
progresso,2
prominente,2
promettere,1
promesso,1
promesse,1
promuovere,1
promossa,1
promuove,1
promuovere,1
propaganda,-2
perseguire,-1
perseguito,-2
persegue,-1
accusa,-1
prospettiva,1
prospettive,1
prospero,3
proteggere,1
protetto,1
protegge,1
protesta,-2
manifestanti,-2
protestando,-2
proteste,-2
orgoglioso,2
con orgoglio,2
provocare,-1
provocato,-1
provoca,-1
provocando,-1
pseudoscienza,-3
punire,-2
punito,-2
punisce,-2
punitivo,-2
invadente,-1
perplesso,-2
tremante,-2
discutibile,-2
interrogato,-1
interrogatorio,-1
razzismo,-3
razzistA,-3
razzisti,-3
rabbia,-2
furioso,-2
piovoso,-1
sfogo,-3
rantolo,-3
ranter,-3
sproloqui,-3
stupro,-4
stupratore,-4
rapimento,2
rapito,2
estasi,2
estasiante,4
eruzione cutanea,-2
ratificato,2
portata,1
raggiunto,1
raggiunge,1
raggiungendo,1
rassicurare,1
rassicurato,1
rassicura,1
rassicurante,2
ribellione,-2
recessione,-2
spericolato,-2
consigliare,2
consigliato,2
raccomanda,2
redento,2
rifiutare,-2
rifiutato,-2
rifiutando,-2
rimpianto,-2
dispiaciuto,-2
rimpianti,-2
pentito,-2
rimpiangendo,-2
